date,player,prop,line,actual,baseline_pred,edge,signal,win,pl,cum_pl
2023-02-19,Giannis Antetokounmpo,points,20.0,20.56417875554523,23.56009373365506,3.5600937336550587,OVER,1.0,0.9090909090909091,50.36363636363625
2023-02-19,Jayson Tatum,rebounds,7.0,4.38344554586752,4.882728148049024,-2.117271851950976,UNDER,1.0,0.9090909090909091,51.27272727272716
2023-02-19,Kevin Durant,points,26.5,19.454890541536933,22.93617534933313,-3.56382465066687,UNDER,1.0,0.9090909090909091,52.181818181818066
2023-02-19,Giannis Antetokounmpo,rebounds,9.0,8.487607506787999,10.956869026508322,1.956869026508322,OVER,0.0,-1.0,51.181818181818066
2023-02-19,Shai Gilgeous-Alexander,rebounds,10.5,8.515491785365038,11.988153331729261,1.4881533317292615,OVER,0.0,-1.0,50.181818181818066
2023-02-19,Damian Lillard,rebounds,5.5,3.5819547277145047,4.2910926851388975,-1.2089073148611025,UNDER,1.0,0.9090909090909091,51.09090909090897
2023-02-19,Damian Lillard,points,27.5,20.62147997050487,28.893879975735278,1.3938799757352776,OVER,0.0,-1.0,50.09090909090897
2023-02-19,Jayson Tatum,points,28.0,23.33971860971964,26.556635348580937,-1.4433646514190634,UNDER,1.0,0.9090909090909091,50.99999999999988
2023-02-19,Stephen Curry,rebounds,7.5,7.348191316830213,8.546470339192481,1.0464703391924814,OVER,0.0,-1.0,49.99999999999988
2023-02-19,Anthony Davis,points,30.0,28.75266250846885,27.562181787726868,-2.4378182122731324,UNDER,1.0,0.9090909090909091,50.909090909090786
2023-02-19,Devin Booker,assists,8.5,4.373435147836111,7.192781228285214,-1.307218771714786,UNDER,1.0,0.9090909090909091,51.81818181818169
2023-02-19,Kawhi Leonard,points,18.0,17.263028498520132,19.314389729253104,1.3143897292531044,OVER,0.0,-1.0,50.81818181818169
2023-02-19,Stephen Curry,points,27.5,25.321539672154607,29.229029538940587,1.729029538940587,OVER,0.0,-1.0,49.81818181818169
2023-02-19,Shai Gilgeous-Alexander,assists,5.0,3.786313083644168,3.2478122352743153,-1.7521877647256847,UNDER,1.0,0.9090909090909091,50.7272727272726
2023-02-19,Kevin Durant,assists,5.0,6.88893531213743,2.872666270774899,-2.127333729225101,UNDER,0.0,-1.0,49.7272727272726
2023-02-19,Devin Booker,rebounds,10.5,13.999377968355866,11.908948673115615,1.4089486731156153,OVER,1.0,0.9090909090909091,50.636363636363505
2023-02-19,Giannis Antetokounmpo,assists,10.0,6.544168996693774,7.670992295014461,-2.329007704985539,UNDER,1.0,0.9090909090909091,51.54545454545441
2023-02-20,Nikola Jokic,rebounds,5.0,7.568835895682247,7.012028956407908,2.0120289564079084,OVER,1.0,0.9090909090909091,52.45454545454532
2023-02-20,Anthony Davis,points,26.0,23.399175594770696,28.274341636722987,2.274341636722987,OVER,0.0,-1.0,51.45454545454532
2023-02-20,Stephen Curry,rebounds,5.5,7.050593845723252,7.975079908946247,2.475079908946247,OVER,1.0,0.9090909090909091,52.363636363636225
2023-02-20,Giannis Antetokounmpo,rebounds,9.0,3.2934780720390364,10.576747759190466,1.5767477591904662,OVER,0.0,-1.0,51.363636363636225
2023-02-20,Joel Embiid,rebounds,10.5,9.650120753307652,11.945440185826866,1.4454401858268664,OVER,0.0,-1.0,50.363636363636225
2023-02-20,Kyrie Irving,rebounds,10.5,13.420805499221409,9.354611671765387,-1.1453883282346133,UNDER,0.0,-1.0,49.363636363636225
2023-02-20,Stephen Curry,points,26.0,27.20186436672947,29.52393095617007,3.5239309561700694,OVER,1.0,0.9090909090909091,50.27272727272713
2023-02-20,Damian Lillard,points,30.0,30.590779125431453,26.962540070934814,-3.037459929065186,UNDER,0.0,-1.0,49.27272727272713
2023-02-20,Kevin Durant,rebounds,6.0,8.296298513016266,8.251226849958751,2.2512268499587513,OVER,1.0,0.9090909090909091,50.18181818181804
2023-02-20,Kyrie Irving,assists,10.5,7.017553791914262,9.348163520740234,-1.1518364792597655,UNDER,1.0,0.9090909090909091,51.090909090908944
2023-02-20,Anthony Davis,rebounds,6.5,8.710704980854654,7.602375693223974,1.1023756932239737,OVER,1.0,0.9090909090909091,51.99999999999985
2023-02-20,Damian Lillard,assists,10.5,8.783247373268917,8.87088361787074,-1.6291163821292596,UNDER,1.0,0.9090909090909091,52.90909090909076
2023-02-20,Kyrie Irving,points,19.5,11.475112817815068,12.25586106584833,-7.244138934151669,UNDER,1.0,0.9090909090909091,53.818181818181664
2023-02-20,Giannis Antetokounmpo,points,20.5,14.898938855552466,22.026916505935887,1.526916505935887,OVER,0.0,-1.0,52.818181818181664
2023-02-20,Kevin Durant,points,26.0,36.38140009250424,21.43441330568652,-4.565586694313481,UNDER,0.0,-1.0,51.818181818181664
2023-02-20,Nikola Jokic,points,21.0,21.21105580967624,22.68400243157328,1.6840024315732798,OVER,1.0,0.9090909090909091,52.72727272727257
2023-02-20,Joel Embiid,points,20.5,36.63727955574342,25.55707770302075,5.057077703020749,OVER,1.0,0.9090909090909091,53.63636363636348
2023-02-20,Stephen Curry,assists,9.0,8.811874926065615,6.159589021110222,-2.8404109788897776,UNDER,1.0,0.9090909090909091,54.54545454545438
2023-02-20,Joel Embiid,assists,4.0,9.974014425097025,8.909087605606434,4.909087605606434,OVER,1.0,0.9090909090909091,55.45454545454529
2023-02-21,Luka Doncic,rebounds,7.0,0.5146423192889493,8.647094834263358,1.647094834263358,OVER,0.0,-1.0,54.45454545454529
2023-02-21,Stephen Curry,points,29.0,27.21944690104349,27.982587903978462,-1.0174120960215376,UNDER,1.0,0.9090909090909091,55.363636363636196
2023-02-21,Kawhi Leonard,rebounds,12.0,11.281819449680173,10.452129567133705,-1.5478704328662953,UNDER,1.0,0.9090909090909091,56.2727272727271
2023-02-21,LeBron James,assists,6.5,5.401788159791318,8.230809264223877,1.7308092642238773,OVER,0.0,-1.0,55.2727272727271
2023-02-21,Anthony Davis,assists,8.0,5.247602758928411,6.269772429218992,-1.7302275707810084,UNDER,1.0,0.9090909090909091,56.18181818181801
2023-02-21,Kyrie Irving,points,21.0,20.96321346427866,12.448280038968928,-8.551719961031072,UNDER,1.0,0.9090909090909091,57.090909090908916
2023-02-21,Kawhi Leonard,points,22.0,17.196518929251617,19.502066582071237,-2.4979334179287633,UNDER,1.0,0.9090909090909091,57.99999999999982
2023-02-21,Kyrie Irving,assists,10.5,10.774978848422558,8.603547259092732,-1.896452740907268,UNDER,0.0,-1.0,56.99999999999982
2023-02-21,Luka Doncic,assists,5.0,11.816302152992336,3.3152588732450305,-1.6847411267549695,UNDER,0.0,-1.0,55.99999999999982
2023-02-21,Kawhi Leonard,assists,7.0,7.157220583653378,8.530708117819831,1.530708117819831,OVER,1.0,0.9090909090909091,56.90909090909073
2023-02-21,Stephen Curry,rebounds,5.5,5.001480122075831,8.552215543837102,3.052215543837102,OVER,0.0,-1.0,55.90909090909073
2023-02-21,LeBron James,rebounds,5.5,9.123268422946849,6.625164772662688,1.1251647726626883,OVER,1.0,0.9090909090909091,56.818181818181635
2023-02-21,Giannis Antetokounmpo,points,19.0,30.989263077553385,21.357475078276426,2.357475078276426,OVER,1.0,0.9090909090909091,57.72727272727254
2023-02-21,Anthony Davis,points,28.0,24.755664787556125,26.58682834746286,-1.413171652537141,UNDER,1.0,0.9090909090909091,58.63636363636345
2023-02-22,Giannis Antetokounmpo,points,21.0,16.864181365826163,22.52192338300923,1.5219233830092307,OVER,0.0,-1.0,57.63636363636345
2023-02-22,Kyrie Irving,rebounds,9.5,9.246347429680691,11.87281123679804,2.3728112367980394,OVER,0.0,-1.0,56.63636363636345
2023-02-22,Stephen Curry,points,29.0,34.189182621850804,27.710147226207226,-1.2898527737927736,UNDER,0.0,-1.0,55.63636363636345
2023-02-22,Anthony Davis,rebounds,8.5,7.520114756960435,7.2264793962198475,-1.2735206037801525,UNDER,1.0,0.9090909090909091,56.545454545454355
2023-02-22,Kawhi Leonard,assists,7.5,5.471989151307466,8.532130347025584,1.0321303470255838,OVER,0.0,-1.0,55.545454545454355
2023-02-22,Shai Gilgeous-Alexander,assists,5.0,3.1494917441028774,2.9263231680862414,-2.0736768319137586,UNDER,1.0,0.9090909090909091,56.45454545454526
2023-02-22,Nikola Jokic,assists,7.5,12.487449524065394,9.220442870715452,1.720442870715452,OVER,1.0,0.9090909090909091,57.36363636363617
2023-02-22,Kawhi Leonard,points,21.0,32.41371703737417,18.41683606372838,-2.583163936271621,UNDER,0.0,-1.0,56.36363636363617
2023-02-22,Damian Lillard,assists,9.5,8.307624869422694,8.408876348234264,-1.0911236517657361,UNDER,1.0,0.9090909090909091,57.272727272727074
2023-02-22,LeBron James,points,22.0,15.644055959369746,23.85278767424738,1.8527876742473808,OVER,0.0,-1.0,56.272727272727074
2023-02-22,Jayson Tatum,points,30.5,31.617427533276597,28.322487422481366,-2.177512577518634,UNDER,0.0,-1.0,55.272727272727074
2023-02-22,Joel Embiid,assists,5.5,0.0,9.006772417620521,3.506772417620521,OVER,0.0,-1.0,54.272727272727074
2023-02-22,Kevin Durant,assists,6.0,4.349217301285192,4.798424861759729,-1.2015751382402708,UNDER,1.0,0.9090909090909091,55.18181818181798
2023-02-22,Stephen Curry,assists,7.5,10.224688709193366,5.776040332583018,-1.723959667416982,UNDER,0.0,-1.0,54.18181818181798
2023-02-22,Joel Embiid,rebounds,9.5,10.664501591072158,11.525924087363205,2.0259240873632045,OVER,1.0,0.9090909090909091,55.09090909090889
2023-02-22,Kevin Durant,points,27.0,22.776934909443344,25.55230944194674,-1.4476905580532602,UNDER,1.0,0.9090909090909091,55.999999999999794
2023-02-22,Kyrie Irving,points,19.0,11.6717072323594,14.898171077119985,-4.101828922880015,UNDER,1.0,0.9090909090909091,56.9090909090907
2023-02-22,Damian Lillard,rebounds,6.0,0.4590718528261721,3.65183019077323,-2.34816980922677,UNDER,1.0,0.9090909090909091,57.81818181818161
2023-02-22,Jayson Tatum,rebounds,8.0,2.029931352723048,5.324447450586221,-2.675552549413779,UNDER,1.0,0.9090909090909091,58.72727272727251
2023-02-22,Giannis Antetokounmpo,rebounds,8.5,9.216149636577384,7.012130245326136,-1.4878697546738637,UNDER,0.0,-1.0,57.72727272727251
2023-02-22,LeBron James,rebounds,6.0,7.673074657188315,7.13440618850052,1.1344061885005203,OVER,1.0,0.9090909090909091,58.63636363636342
2023-02-22,Joel Embiid,points,24.0,22.482099369527276,29.48253061558799,5.48253061558799,OVER,0.0,-1.0,57.63636363636342
2023-02-22,Luka Doncic,points,19.0,25.24423978897604,24.37281662048118,5.372816620481181,OVER,1.0,0.9090909090909091,58.54545454545433
2023-02-22,Shai Gilgeous-Alexander,points,24.5,17.679191299248075,20.976796277732234,-3.523203722267766,UNDER,1.0,0.9090909090909091,59.45454545454523
2023-02-22,Devin Booker,assists,9.5,6.846989719356667,6.585159466841557,-2.9148405331584426,UNDER,1.0,0.9090909090909091,60.36363636363614
2023-02-22,Damian Lillard,points,25.5,28.012182932643142,27.478128899679724,1.9781288996797244,OVER,1.0,0.9090909090909091,61.272727272727046
2023-02-22,Anthony Davis,points,31.5,27.71418413742119,26.448575377127742,-5.051424622872258,UNDER,1.0,0.9090909090909091,62.18181818181795
2023-02-22,Nikola Jokic,points,21.0,36.89780775867472,22.215681635647467,1.2156816356474671,OVER,1.0,0.9090909090909091,63.09090909090886
2023-02-23,Joel Embiid,points,23.5,23.761232680042745,27.74855007058583,4.248550070585829,OVER,1.0,0.9090909090909091,63.999999999999766
2023-02-23,LeBron James,points,27.0,30.34372085714791,22.298416684650988,-4.701583315349012,UNDER,0.0,-1.0,62.999999999999766
2023-02-23,Luka Doncic,points,21.0,32.27147608473066,24.641068349965916,3.6410683499659164,OVER,1.0,0.9090909090909091,63.90909090909067
2023-02-23,Stephen Curry,points,26.0,21.9471238489172,29.368316109084574,3.3683161090845744,OVER,0.0,-1.0,62.90909090909067
2023-02-23,Anthony Davis,assists,8.5,5.943452258254268,5.9767730924826585,-2.5232269075173415,UNDER,1.0,0.9090909090909091,63.81818181818158
2023-02-23,Joel Embiid,rebounds,9.0,17.533218623181497,10.98436606495387,1.9843660649538695,OVER,1.0,0.9090909090909091,64.72727272727249
2023-02-23,Anthony Davis,points,27.0,30.726598785156156,25.99274372658207,-1.00725627341793,UNDER,0.0,-1.0,63.72727272727249
2023-02-23,Luka Doncic,assists,4.0,6.183167025185818,5.799431806563222,1.7994318065632218,OVER,1.0,0.9090909090909091,64.6363636363634
2023-02-23,Damian Lillard,points,25.5,30.84992682170567,28.67375031000991,3.173750310009911,OVER,1.0,0.9090909090909091,65.5454545454543
2023-02-23,Nikola Jokic,points,27.5,15.589842098357163,25.820982073211646,-1.6790179267883545,UNDER,1.0,0.9090909090909091,66.45454545454521
2023-02-23,Devin Booker,assists,9.0,6.011727814242755,6.928099502872409,-2.071900497127591,UNDER,1.0,0.9090909090909091,67.36363636363612
2023-02-23,Giannis Antetokounmpo,rebounds,8.0,5.613936346520205,6.895104923186223,-1.1048950768137766,UNDER,1.0,0.9090909090909091,68.27272727272702
2023-02-23,Devin Booker,points,22.5,22.676905269487428,19.78840914482499,-2.711590855175011,UNDER,0.0,-1.0,67.27272727272702
2023-02-23,Shai Gilgeous-Alexander,assists,4.5,1.430781234273716,3.0477642284783757,-1.4522357715216243,UNDER,1.0,0.9090909090909091,68.18181818181793
2023-02-23,Devin Booker,rebounds,10.0,12.778407188464122,12.727412657404983,2.727412657404983,OVER,1.0,0.9090909090909091,69.09090909090884
2023-02-23,Damian Lillard,assists,10.0,12.7609595932821,8.259514957497228,-1.7404850425027725,UNDER,0.0,-1.0,68.09090909090884
2023-02-23,Anthony Davis,rebounds,6.0,9.616888417745454,7.037000160314122,1.037000160314122,OVER,1.0,0.9090909090909091,68.99999999999974
2023-02-23,Damian Lillard,rebounds,5.0,1.333195001935474,2.531292472805786,-2.468707527194214,UNDER,1.0,0.9090909090909091,69.90909090909065
2023-02-23,Shai Gilgeous-Alexander,rebounds,9.0,11.13748844993176,10.701173564051464,1.701173564051464,OVER,1.0,0.9090909090909091,70.81818181818156
2023-02-24,Devin Booker,assists,8.5,8.573746616914608,6.323947315445386,-2.176052684554614,UNDER,0.0,-1.0,69.81818181818156
2023-02-24,Kawhi Leonard,rebounds,10.0,18.30951158515377,11.026872030324235,1.0268720303242347,OVER,1.0,0.9090909090909091,70.72727272727246
2023-02-24,Shai Gilgeous-Alexander,points,19.0,18.963901996976254,17.70563349428989,-1.2943665057101086,UNDER,1.0,0.9090909090909091,71.63636363636337
2023-02-24,Joel Embiid,rebounds,11.0,13.258565427420272,12.630631248037137,1.6306312480371368,OVER,1.0,0.9090909090909091,72.54545454545428
2023-02-24,Stephen Curry,assists,8.5,7.556875291487273,7.152797151070832,-1.347202848929168,UNDER,1.0,0.9090909090909091,73.45454545454518
2023-02-24,Stephen Curry,points,31.5,24.684505250906835,27.37622656115805,-4.123773438841951,UNDER,1.0,0.9090909090909091,74.36363636363609
2023-02-24,Giannis Antetokounmpo,rebounds,9.0,11.883158126100266,6.776202373922192,-2.2237976260778076,UNDER,0.0,-1.0,73.36363636363609
2023-02-24,Damian Lillard,assists,10.5,7.094061380903149,9.43506348289306,-1.0649365171069398,UNDER,1.0,0.9090909090909091,74.272727272727
2023-02-24,Luka Doncic,points,23.5,23.797993801292066,26.79680213708182,3.2968021370818192,OVER,1.0,0.9090909090909091,75.1818181818179
2023-02-24,Devin Booker,points,23.5,22.218688430425217,20.700543256920827,-2.7994567430791726,UNDER,1.0,0.9090909090909091,76.09090909090881
2023-02-24,Shai Gilgeous-Alexander,assists,4.0,5.185383450346127,2.7977704736661253,-1.2022295263338747,UNDER,0.0,-1.0,75.09090909090881
2023-02-24,Stephen Curry,rebounds,7.0,4.994422335674924,5.956504102865576,-1.0434958971344237,UNDER,1.0,0.9090909090909091,75.99999999999972
2023-02-24,Kyrie Irving,rebounds,8.5,11.27737895756167,11.212018737797786,2.712018737797786,OVER,1.0,0.9090909090909091,76.90909090909062
2023-02-24,Devin Booker,rebounds,11.0,17.6616243962064,13.055697455775192,2.055697455775192,OVER,1.0,0.9090909090909091,77.81818181818153
2023-02-24,Kawhi Leonard,assists,5.5,6.303115520750121,7.618232171806413,2.1182321718064134,OVER,1.0,0.9090909090909091,78.72727272727244
2023-02-24,Kyrie Irving,points,18.0,15.375518795190777,14.380509384564771,-3.619490615435229,UNDER,1.0,0.9090909090909091,79.63636363636334
2023-02-24,Kevin Durant,points,23.0,27.619117976003267,25.28305566484314,2.2830556648431397,OVER,1.0,0.9090909090909091,80.54545454545425
2023-02-24,Damian Lillard,points,26.5,28.211336302837687,28.71567728725076,2.2156772872507595,OVER,1.0,0.9090909090909091,81.45454545454515
2023-02-24,Damian Lillard,rebounds,4.0,9.75095470067222,2.3602451690232695,-1.6397548309767305,UNDER,0.0,-1.0,80.45454545454515
2023-02-24,Shai Gilgeous-Alexander,rebounds,11.5,19.870084108814822,10.461099853639926,-1.0389001463600742,UNDER,0.0,-1.0,79.45454545454515
2023-02-24,Giannis Antetokounmpo,points,19.0,12.611179561149305,21.042445953345016,2.042445953345016,OVER,0.0,-1.0,78.45454545454515
2023-02-24,Luka Doncic,assists,5.0,5.273062129384319,7.036909420650335,2.0369094206503346,OVER,1.0,0.9090909090909091,79.36363636363606
2023-02-24,Kyrie Irving,assists,8.5,5.255146566816851,10.806597607675728,2.3065976076757284,OVER,0.0,-1.0,78.36363636363606
2023-02-24,Joel Embiid,points,22.5,11.623741873504184,27.28213154547013,4.782131545470129,OVER,0.0,-1.0,77.36363636363606
2023-02-24,Joel Embiid,assists,5.0,6.74000201267506,6.34932670685396,1.3493267068539598,OVER,1.0,0.9090909090909091,78.27272727272697
2023-02-24,Kevin Durant,rebounds,7.0,6.116482881964839,9.064061316173945,2.0640613161739445,OVER,0.0,-1.0,77.27272727272697
2023-02-25,Jayson Tatum,assists,8.5,7.329190264694511,7.025480913035196,-1.4745190869648042,UNDER,1.0,0.9090909090909091,78.18181818181787
2023-02-25,Shai Gilgeous-Alexander,assists,4.5,5.363993207562759,3.3333014367628344,-1.1666985632371656,UNDER,0.0,-1.0,77.18181818181787
2023-02-25,Nikola Jokic,points,25.0,13.025354981761762,27.557614279107522,2.557614279107522,OVER,0.0,-1.0,76.18181818181787
2023-02-25,Joel Embiid,points,26.0,25.63625841047536,21.63006240587691,-4.3699375941230905,UNDER,1.0,0.9090909090909091,77.09090909090878
2023-02-25,Joel Embiid,rebounds,10.0,11.41087063351804,13.055159581139092,3.055159581139092,OVER,1.0,0.9090909090909091,77.99999999999969
2023-02-25,Stephen Curry,points,30.5,25.7010307296511,27.113359320302937,-3.386640679697063,UNDER,1.0,0.9090909090909091,78.9090909090906
2023-02-25,Anthony Davis,points,29.0,30.272781070195933,27.58055733101362,-1.419442668986381,UNDER,0.0,-1.0,77.9090909090906
2023-02-25,LeBron James,rebounds,4.0,7.292639298698548,6.96818652204993,2.9681865220499297,OVER,1.0,0.9090909090909091,78.8181818181815
2023-02-25,Devin Booker,rebounds,10.0,15.809382082377546,14.196762843943407,4.196762843943407,OVER,1.0,0.9090909090909091,79.7272727272724
2023-02-25,Joel Embiid,assists,4.0,7.401311054190457,5.674757447788147,1.6747574477881466,OVER,1.0,0.9090909090909091,80.63636363636331
2023-02-25,Jayson Tatum,rebounds,7.5,10.062573506919737,4.137290169851306,-3.3627098301486944,UNDER,0.0,-1.0,79.63636363636331
2023-02-25,Luka Doncic,points,23.5,16.080726253164837,26.036112665835294,2.5361126658352937,OVER,0.0,-1.0,78.63636363636331
2023-02-25,Kawhi Leonard,assists,5.5,9.521519488211547,6.970846201179959,1.4708462011799588,OVER,1.0,0.9090909090909091,79.54545454545422
2023-02-25,Nikola Jokic,assists,7.5,5.953875929550055,10.378111240282667,2.878111240282667,OVER,0.0,-1.0,78.54545454545422
2023-02-25,Damian Lillard,rebounds,6.0,1.7539315220486469,4.065358356891909,-1.9346416431080913,UNDER,1.0,0.9090909090909091,79.45454545454513
2023-02-25,Kevin Durant,points,25.0,30.57294258359856,26.92036714815274,1.9203671481527387,OVER,1.0,0.9090909090909091,80.36363636363603
2023-02-25,Luka Doncic,rebounds,4.5,7.4034576472731874,7.459214603375131,2.9592146033751314,OVER,1.0,0.9090909090909091,81.27272727272694
2023-02-25,Anthony Davis,assists,7.5,7.045453196874456,6.113907016069791,-1.386092983930209,UNDER,1.0,0.9090909090909091,82.18181818181785
2023-02-25,Kyrie Irving,points,18.5,10.859349863055751,15.147503309563119,-3.3524966904368814,UNDER,1.0,0.9090909090909091,83.09090909090875
2023-02-25,Shai Gilgeous-Alexander,rebounds,10.5,9.591663862269783,13.113814318892633,2.613814318892633,OVER,0.0,-1.0,82.09090909090875
2023-02-25,Devin Booker,assists,10.0,7.963694521763565,7.199590564694278,-2.8004094353057223,UNDER,1.0,0.9090909090909091,82.99999999999966
2023-02-25,Kevin Durant,assists,6.5,4.260270205591247,5.283894815316931,-1.2161051846830686,UNDER,1.0,0.9090909090909091,83.90909090909057
2023-02-25,Stephen Curry,assists,6.0,5.783633772006107,7.94452506824046,1.94452506824046,OVER,0.0,-1.0,82.90909090909057
2023-02-25,Kyrie Irving,rebounds,10.0,12.286974327088297,11.309005105471904,1.309005105471904,OVER,1.0,0.9090909090909091,83.81818181818147
2023-02-25,Damian Lillard,points,24.0,32.79697382820044,29.020554312895708,5.020554312895708,OVER,1.0,0.9090909090909091,84.72727272727238
2023-02-25,Stephen Curry,rebounds,6.5,8.605890165389692,5.472628752248314,-1.0273712477516863,UNDER,0.0,-1.0,83.72727272727238
2023-02-25,Kawhi Leonard,points,20.5,27.74201816967669,22.011487556124475,1.5114875561244752,OVER,1.0,0.9090909090909091,84.63636363636328
2023-02-25,Devin Booker,points,23.0,16.703686742976288,20.3534372729636,-2.6465627270364003,UNDER,1.0,0.9090909090909091,85.54545454545419
2023-02-25,LeBron James,points,25.0,26.59790947258981,26.861982715833044,1.8619827158330438,OVER,1.0,0.9090909090909091,86.4545454545451
2023-02-25,Shai Gilgeous-Alexander,points,20.0,21.67110759801999,16.410863740040185,-3.5891362599598153,UNDER,0.0,-1.0,85.4545454545451
2023-02-25,Kyrie Irving,assists,8.5,10.876855105209431,9.814367998524405,1.3143679985244052,OVER,1.0,0.9090909090909091,86.363636363636
2023-02-26,Giannis Antetokounmpo,points,16.0,17.06346341470026,17.4833311854607,1.483331185460699,OVER,1.0,0.9090909090909091,87.27272727272691
2023-02-26,Damian Lillard,points,27.0,28.21566268856876,30.05515982750275,3.0551598275027487,OVER,1.0,0.9090909090909091,88.18181818181782
2023-02-26,Kevin Durant,rebounds,6.5,9.988461686457589,7.745990279561703,1.2459902795617026,OVER,1.0,0.9090909090909091,89.09090909090872
2023-02-26,Giannis Antetokounmpo,assists,8.0,9.228262931805595,9.146379151112912,1.146379151112912,OVER,1.0,0.9090909090909091,89.99999999999963
2023-02-26,Shai Gilgeous-Alexander,rebounds,10.5,13.570652401198304,12.367520894948315,1.8675208949483153,OVER,1.0,0.9090909090909091,90.90909090909054
2023-02-26,Anthony Davis,points,26.0,38.56387092448293,28.54765686151265,2.5476568615126496,OVER,1.0,0.9090909090909091,91.81818181818144
2023-02-26,Kevin Durant,points,23.5,11.54050301760154,26.91846960041672,3.4184696004167208,OVER,0.0,-1.0,90.81818181818144
2023-02-26,Kyrie Irving,points,17.5,20.86264081825942,13.215618293539682,-4.284381706460318,UNDER,0.0,-1.0,89.81818181818144
2023-02-26,Kyrie Irving,rebounds,9.0,9.571205262481095,11.241593441271556,2.241593441271556,OVER,1.0,0.9090909090909091,90.72727272727235
2023-02-26,Kyrie Irving,assists,8.5,10.5949730229577,10.11246055108584,1.6124605510858405,OVER,1.0,0.9090909090909091,91.63636363636326
2023-02-26,Kawhi Leonard,points,22.0,29.31966051598223,24.588338975935578,2.588338975935578,OVER,1.0,0.9090909090909091,92.54545454545416
2023-02-26,Jayson Tatum,assists,10.0,8.12033612035286,6.815585818241982,-3.184414181758018,UNDER,1.0,0.9090909090909091,93.45454545454507
2023-02-26,Jayson Tatum,points,26.5,30.549103435047343,29.07223946797696,2.57223946797696,OVER,1.0,0.9090909090909091,94.36363636363598
2023-02-26,Giannis Antetokounmpo,rebounds,10.0,9.974168626447891,8.388910256448153,-1.6110897435518474,UNDER,1.0,0.9090909090909091,95.27272727272688
2023-02-26,Anthony Davis,rebounds,5.0,2.2809073652750955,7.9235636160150245,2.9235636160150245,OVER,0.0,-1.0,94.27272727272688
2023-02-27,Damian Lillard,rebounds,5.0,5.111732399080895,3.3821449521740115,-1.6178550478259885,UNDER,0.0,-1.0,93.27272727272688
2023-02-27,Giannis Antetokounmpo,points,19.5,13.091879352777555,17.742449770933398,-1.7575502290666023,UNDER,1.0,0.9090909090909091,94.18181818181779
2023-02-27,Joel Embiid,assists,5.5,9.40058052902386,6.747298647834038,1.2472986478340378,OVER,1.0,0.9090909090909091,95.0909090909087
2023-02-27,Joel Embiid,rebounds,11.5,5.469838953168016,13.03366383244239,1.5336638324423895,OVER,0.0,-1.0,94.0909090909087
2023-02-27,Kevin Durant,rebounds,5.5,9.247331547168272,7.986097059858912,2.4860970598589116,OVER,1.0,0.9090909090909091,94.9999999999996
2023-02-27,Anthony Davis,rebounds,7.5,6.607206210388022,6.386908608014448,-1.1130913919855523,UNDER,1.0,0.9090909090909091,95.90909090909051
2023-02-27,LeBron James,points,21.5,18.003114403967043,28.02329705736406,6.523297057364061,OVER,0.0,-1.0,94.90909090909051
2023-02-27,Anthony Davis,points,25.5,22.07160984910593,31.68048538004604,6.18048538004604,OVER,0.0,-1.0,93.90909090909051
2023-02-27,Damian Lillard,points,26.5,29.00104865584847,29.385255986773434,2.8852559867734335,OVER,1.0,0.9090909090909091,94.81818181818142
2023-02-27,Devin Booker,rebounds,11.5,10.408858534984738,14.726720209017927,3.2267202090179268,OVER,0.0,-1.0,93.81818181818142
2023-02-27,Devin Booker,points,21.5,15.4059455246109,20.30067826921145,-1.1993217307885509,UNDER,1.0,0.9090909090909091,94.72727272727232
2023-02-27,Jayson Tatum,assists,9.5,6.927413312907003,6.995247925667005,-2.5047520743329947,UNDER,1.0,0.9090909090909091,95.63636363636323
2023-02-28,Damian Lillard,rebounds,6.5,4.46986924660408,3.16751170714275,-3.33248829285725,UNDER,1.0,0.9090909090909091,96.54545454545413
2023-02-28,Devin Booker,points,24.5,19.08582448118088,18.354991876244082,-6.145008123755918,UNDER,1.0,0.9090909090909091,97.45454545454504
2023-02-28,Kevin Durant,points,26.0,23.8868499128977,22.345275689128073,-3.654724310871927,UNDER,1.0,0.9090909090909091,98.36363636363595
2023-02-28,Nikola Jokic,rebounds,7.0,7.1919503017220725,5.813831011469597,-1.1861689885304028,UNDER,0.0,-1.0,97.36363636363595
2023-02-28,Shai Gilgeous-Alexander,rebounds,10.5,9.306834234516293,13.308004615147496,2.808004615147496,OVER,0.0,-1.0,96.36363636363595
2023-02-28,Joel Embiid,assists,6.0,3.479826141345666,7.266951820269423,1.2669518202694228,OVER,0.0,-1.0,95.36363636363595
2023-02-28,Kawhi Leonard,points,20.5,24.55981326446467,25.27451064342474,4.77451064342474,OVER,1.0,0.9090909090909091,96.27272727272685
2023-02-28,Joel Embiid,rebounds,12.5,14.117032065191395,10.591704353184662,-1.908295646815338,UNDER,0.0,-1.0,95.27272727272685
2023-02-28,Giannis Antetokounmpo,assists,9.5,7.765191267103964,8.118140197055103,-1.3818598029448967,UNDER,1.0,0.9090909090909091,96.18181818181776
2023-02-28,Kawhi Leonard,rebounds,13.5,8.307052075866752,11.68330863447611,-1.8166913655238908,UNDER,1.0,0.9090909090909091,97.09090909090867
2023-02-28,Anthony Davis,points,26.5,33.06752889169767,29.344598543577106,2.8445985435771064,OVER,1.0,0.9090909090909091,97.99999999999957
