date,player,prop,platform,line,actual
2022-11-09,Kawhi Leonard,rebounds,MockBooks,12.5,11.874346691157282
2022-11-09,Kevin Durant,assists,MockBooks,5.0,8.929764115348963
2022-11-09,Kevin Durant,points,MockBooks,25.5,23.120301928222574
2022-11-09,Kevin Durant,rebounds,MockBooks,6.0,9.785766418446276
2022-11-09,Kyrie Irving,assists,MockBooks,9.5,6.682656957282832
2022-11-09,Kyrie Irving,points,MockBooks,17.0,28.050387044141253
2022-11-09,Kyrie Irving,rebounds,MockBooks,11.0,8.592256245716278
2022-11-09,Luka Doncic,assists,MockBooks,6.5,1.514850349836328
2022-11-09,Luka Doncic,points,MockBooks,19.5,24.330554130600337
2022-11-09,Luka Doncic,rebounds,MockBooks,6.0,7.25355759121403
2022-11-09,Nikola Jokic,assists,MockBooks,10.5,8.781596826072176
2022-11-09,Nikola Jokic,points,MockBooks,24.5,28.795117215622476
2022-11-09,Nikola Jokic,rebounds,MockBooks,3.0,2.6839183586801774
2022-11-09,Shai Gilgeous-Alexander,assists,MockBooks,3.0,6.138176459519139
2022-11-09,Shai Gilgeous-Alexander,points,MockBooks,21.0,20.195857992423758
2022-11-09,Shai Gilgeous-Alexander,rebounds,MockBooks,10.0,5.709132689022297
2022-11-09,Stephen Curry,assists,MockBooks,7.0,5.079563038171628
2022-11-09,Stephen Curry,points,MockBooks,30.0,31.19398766892412
2022-11-09,Stephen Curry,rebounds,MockBooks,6.0,7.015698440579609
2022-11-10,Anthony Davis,assists,MockBooks,6.0,8.045121594207883
2022-11-10,Anthony Davis,points,MockBooks,30.0,24.665540528460863
2022-11-10,Anthony Davis,rebounds,MockBooks,8.0,7.479849785769439
2022-11-10,Damian Lillard,assists,MockBooks,8.0,7.99302968230202
2022-11-10,Damian Lillard,points,MockBooks,28.0,32.01221984119359
2022-11-10,Damian Lillard,rebounds,MockBooks,5.0,4.599794724864684
2022-11-10,Devin Booker,assists,MockBooks,9.0,6.434226013021306
2022-11-10,Devin Booker,points,MockBooks,23.5,17.570673488469566
2022-11-10,Devin Booker,rebounds,MockBooks,11.0,10.503557570078389
2022-11-10,Giannis Antetokounmpo,assists,MockBooks,9.5,13.216551271802157
2022-11-10,Giannis Antetokounmpo,points,MockBooks,16.5,20.297993868126152
2022-11-10,Giannis Antetokounmpo,rebounds,MockBooks,8.0,11.31768164187853
2022-11-10,Jayson Tatum,assists,MockBooks,11.5,12.33742923147777
2022-11-10,Jayson Tatum,points,MockBooks,29.0,21.563473096428453
2022-11-10,Jayson Tatum,rebounds,MockBooks,7.5,5.732548393665043
2022-11-10,Joel Embiid,assists,MockBooks,6.5,4.735052986442934
2022-11-10,Joel Embiid,points,MockBooks,27.5,27.066225466435025
2022-11-10,Joel Embiid,rebounds,MockBooks,10.0,10.677759988304501
2022-11-10,Kawhi Leonard,assists,MockBooks,6.5,8.770421174625437
2022-11-10,Kawhi Leonard,points,MockBooks,20.5,22.737026521986714
2022-11-10,Kawhi Leonard,rebounds,MockBooks,9.5,10.397205292717821
2022-11-10,Kevin Durant,assists,MockBooks,5.0,2.699787112212882
2022-11-10,Kevin Durant,points,MockBooks,23.0,11.748045885580169
2022-11-10,Kevin Durant,rebounds,MockBooks,7.0,10.935996179429855
2022-11-10,Kyrie Irving,assists,MockBooks,10.5,9.485296345240549
2022-11-10,Kyrie Irving,points,MockBooks,16.5,14.207046682106823
2022-11-10,Kyrie Irving,rebounds,MockBooks,9.5,8.950661860255522
2022-11-10,LeBron James,assists,MockBooks,8.5,6.540796079945395
2022-11-10,LeBron James,points,MockBooks,30.5,22.535222301166684
2022-11-10,LeBron James,rebounds,MockBooks,5.5,6.988389208194114
2022-11-10,Luka Doncic,assists,MockBooks,5.5,8.845467557949764
2022-11-10,Luka Doncic,points,MockBooks,25.5,23.579972395218245
2022-11-10,Luka Doncic,rebounds,MockBooks,7.0,2.8346399480745283
2022-11-10,Nikola Jokic,assists,MockBooks,8.5,9.696593697352995
2022-11-10,Nikola Jokic,points,MockBooks,26.5,29.191315615485628
2022-11-10,Nikola Jokic,rebounds,MockBooks,6.0,6.77682177054305
2022-11-10,Shai Gilgeous-Alexander,assists,MockBooks,4.5,3.9534112823502836
2022-11-10,Shai Gilgeous-Alexander,points,MockBooks,17.5,32.169063204533394
2022-11-10,Shai Gilgeous-Alexander,rebounds,MockBooks,12.0,10.4694286297002
2022-11-10,Stephen Curry,assists,MockBooks,6.5,1.241207500938831
2022-11-10,Stephen Curry,points,MockBooks,22.5,22.18825459502704
2022-11-10,Stephen Curry,rebounds,MockBooks,7.5,7.796053187220936
2022-11-11,Anthony Davis,assists,MockBooks,7.5,6.489668264402466
2022-11-11,Anthony Davis,points,MockBooks,23.5,23.425017803648828
2022-11-11,Anthony Davis,rebounds,MockBooks,8.5,8.809891052762172
2022-11-11,Damian Lillard,assists,MockBooks,8.5,11.468202300281476
2022-11-11,Damian Lillard,points,MockBooks,26.5,36.660753818982926
2022-11-11,Damian Lillard,rebounds,MockBooks,7.0,8.968066584850256
2022-11-11,Devin Booker,assists,MockBooks,10.0,10.408836132799113
2022-11-11,Devin Booker,points,MockBooks,22.0,24.51541958032783
2022-11-11,Devin Booker,rebounds,MockBooks,12.0,12.559773864218688
2022-11-11,Giannis Antetokounmpo,assists,MockBooks,8.5,8.484757816538961
2022-11-11,Giannis Antetokounmpo,points,MockBooks,23.5,21.82209528530761
2022-11-11,Giannis Antetokounmpo,rebounds,MockBooks,8.0,7.889596891037363
2022-11-11,Jayson Tatum,assists,MockBooks,11.0,11.744733082499833
2022-11-11,Jayson Tatum,points,MockBooks,24.5,32.73748567696203
2022-11-11,Jayson Tatum,rebounds,MockBooks,5.0,3.132933931239627
2022-11-11,Joel Embiid,assists,MockBooks,5.5,2.8739112537285996
2022-11-11,Joel Embiid,points,MockBooks,23.0,22.72460458917901
2022-11-11,Joel Embiid,rebounds,MockBooks,12.0,10.825535354617822
2022-11-11,Kawhi Leonard,assists,MockBooks,6.0,4.061818420243601
2022-11-11,Kawhi Leonard,points,MockBooks,18.0,26.026334668034004
2022-11-11,Kawhi Leonard,rebounds,MockBooks,13.5,11.651777838103689
2022-11-11,Kevin Durant,assists,MockBooks,5.0,6.664777196638346
2022-11-11,Kevin Durant,points,MockBooks,25.0,21.691471495841377
2022-11-11,Kevin Durant,rebounds,MockBooks,7.0,7.894876154384954
2022-11-11,Kyrie Irving,assists,MockBooks,9.0,10.461385050693767
2022-11-11,Kyrie Irving,points,MockBooks,18.5,20.074713740268123
2022-11-11,Kyrie Irving,rebounds,MockBooks,10.0,12.527247878218738
2022-11-11,LeBron James,assists,MockBooks,8.5,4.659090592559747
2022-11-11,LeBron James,points,MockBooks,23.5,26.040482324730093
2022-11-11,LeBron James,rebounds,MockBooks,6.5,3.381024900906671
2022-11-11,Luka Doncic,assists,MockBooks,5.5,4.214359424715295
2022-11-11,Luka Doncic,points,MockBooks,22.5,29.2116905533224
2022-11-11,Luka Doncic,rebounds,MockBooks,6.5,0.0
2022-11-11,Nikola Jokic,assists,MockBooks,9.5,7.510475475913648
2022-11-11,Nikola Jokic,points,MockBooks,27.0,30.146379461529193
2022-11-11,Nikola Jokic,rebounds,MockBooks,7.5,3.3873527596772552
2022-11-11,Shai Gilgeous-Alexander,assists,MockBooks,3.5,3.8209303945081374
2022-11-11,Shai Gilgeous-Alexander,points,MockBooks,19.5,22.2528256306456
2022-11-11,Shai Gilgeous-Alexander,rebounds,MockBooks,12.5,12.41449136329012
2022-11-11,Stephen Curry,assists,MockBooks,7.5,0.3904578572953339
2022-11-11,Stephen Curry,points,MockBooks,29.5,34.472274445635264
2022-11-11,Stephen Curry,rebounds,MockBooks,7.5,7.055118624544163
2022-11-12,Anthony Davis,assists,MockBooks,7.0,3.317495891792111
2022-11-12,Anthony Davis,points,MockBooks,27.5,23.67885735698166
2022-11-12,Anthony Davis,rebounds,MockBooks,6.5,5.988376580635449
2022-11-12,Damian Lillard,assists,MockBooks,9.0,7.764772425702977
2022-11-12,Damian Lillard,points,MockBooks,28.0,28.571259588235176
2022-11-12,Damian Lillard,rebounds,MockBooks,6.5,0.5730189162773662
2022-11-12,Giannis Antetokounmpo,assists,MockBooks,9.0,8.13297484234169
2022-11-12,Giannis Antetokounmpo,points,MockBooks,22.5,21.53341846741465
2022-11-12,Giannis Antetokounmpo,rebounds,MockBooks,8.5,2.9344774292156854
2022-11-12,Jayson Tatum,assists,MockBooks,9.5,12.058981949062389
2022-11-12,Jayson Tatum,points,MockBooks,26.5,29.217014034735868
2022-11-12,Jayson Tatum,rebounds,MockBooks,5.5,5.3368193816788345
2022-11-12,Kyrie Irving,assists,MockBooks,8.5,8.405597862628902
2022-11-12,Kyrie Irving,points,MockBooks,19.5,9.054509512668021
2022-11-12,Kyrie Irving,rebounds,MockBooks,9.0,10.64621168560513
2022-11-12,LeBron James,assists,MockBooks,6.5,5.750513606214133
2022-11-12,LeBron James,points,MockBooks,27.0,23.879716460945158
2022-11-12,LeBron James,rebounds,MockBooks,6.5,4.2241823978937
2022-11-12,Luka Doncic,assists,MockBooks,4.0,5.741263986854084
2022-11-12,Luka Doncic,points,MockBooks,25.5,32.24287608553243
2022-11-12,Luka Doncic,rebounds,MockBooks,6.5,10.77416123202763
2022-11-12,Nikola Jokic,assists,MockBooks,9.5,9.158396105659982
2022-11-12,Nikola Jokic,points,MockBooks,24.0,24.237141647424483
2022-11-12,Nikola Jokic,rebounds,MockBooks,6.0,12.706497018304482
2022-11-12,Shai Gilgeous-Alexander,assists,MockBooks,3.0,0.0
2022-11-12,Shai Gilgeous-Alexander,points,MockBooks,19.5,31.20105780359257
2022-11-12,Shai Gilgeous-Alexander,rebounds,MockBooks,9.0,8.271549958950537
2022-11-13,Anthony Davis,assists,MockBooks,6.5,4.069027879756856
2022-11-13,Anthony Davis,points,MockBooks,29.5,33.544749128463316
2022-11-13,Anthony Davis,rebounds,MockBooks,7.0,4.003383963541634
2022-11-13,Damian Lillard,assists,MockBooks,9.0,9.694159128111218
2022-11-13,Damian Lillard,points,MockBooks,25.5,32.97199359042415
2022-11-13,Damian Lillard,rebounds,MockBooks,5.0,9.493986922566753
2022-11-13,Devin Booker,assists,MockBooks,9.0,8.575562130684034
2022-11-13,Devin Booker,points,MockBooks,22.5,22.443900514174704
2022-11-13,Devin Booker,rebounds,MockBooks,13.0,8.236686334069473
2022-11-13,Giannis Antetokounmpo,assists,MockBooks,8.0,11.697576433420043
2022-11-13,Giannis Antetokounmpo,points,MockBooks,20.0,16.326021958453797
2022-11-13,Giannis Antetokounmpo,rebounds,MockBooks,7.5,9.039564014145121
2022-11-13,Joel Embiid,assists,MockBooks,4.5,0.0
2022-11-13,Joel Embiid,points,MockBooks,25.0,33.02462366993638
2022-11-13,Joel Embiid,rebounds,MockBooks,9.5,9.80978692156078
2022-11-13,Kawhi Leonard,assists,MockBooks,5.0,9.823497338952919
2022-11-13,Kawhi Leonard,points,MockBooks,22.5,19.99269843446725
2022-11-13,Kawhi Leonard,rebounds,MockBooks,9.5,13.653105261121091
2022-11-13,Kevin Durant,assists,MockBooks,5.5,3.666949256349064
2022-11-13,Kevin Durant,points,MockBooks,25.0,28.72846181917108
2022-11-13,Kevin Durant,rebounds,MockBooks,7.5,9.904422441486263
2022-11-13,Kyrie Irving,assists,MockBooks,8.5,8.616480600733365
2022-11-13,Kyrie Irving,points,MockBooks,16.0,16.81605032388787
2022-11-13,Kyrie Irving,rebounds,MockBooks,10.5,10.005121525524705
2022-11-13,LeBron James,assists,MockBooks,6.0,7.285346291861926
2022-11-13,LeBron James,points,MockBooks,24.0,16.755744538786466
2022-11-13,LeBron James,rebounds,MockBooks,6.0,5.992440511163673
2022-11-13,Luka Doncic,assists,MockBooks,5.5,4.1472598231543465
2022-11-13,Luka Doncic,points,MockBooks,24.0,20.721000832486112
2022-11-13,Luka Doncic,rebounds,MockBooks,7.5,9.785193882272276
2022-11-13,Shai Gilgeous-Alexander,assists,MockBooks,3.5,1.0666425807647664
2022-11-13,Shai Gilgeous-Alexander,points,MockBooks,18.0,9.693284535748823
2022-11-13,Shai Gilgeous-Alexander,rebounds,MockBooks,12.0,13.2913251589743
2022-11-13,Stephen Curry,assists,MockBooks,8.0,4.164446510402227
2022-11-13,Stephen Curry,points,MockBooks,29.5,34.43783187010111
2022-11-13,Stephen Curry,rebounds,MockBooks,8.5,4.547691845216524
2022-11-14,Anthony Davis,assists,MockBooks,6.0,2.9060991708004473
2022-11-14,Anthony Davis,points,MockBooks,28.0,34.38821972793322
2022-11-14,Anthony Davis,rebounds,MockBooks,7.5,6.954376822174543
2022-11-14,Damian Lillard,assists,MockBooks,8.5,8.751517656898237
2022-11-14,Damian Lillard,points,MockBooks,27.0,30.24620517018847
2022-11-14,Damian Lillard,rebounds,MockBooks,5.0,4.007433350794061
2022-11-14,Devin Booker,assists,MockBooks,8.5,8.328686410626373
2022-11-14,Devin Booker,points,MockBooks,23.0,24.55870705265037
2022-11-14,Devin Booker,rebounds,MockBooks,11.5,13.174696964408357
2022-11-14,Giannis Antetokounmpo,assists,MockBooks,7.5,13.718513505633226
2022-11-14,Giannis Antetokounmpo,points,MockBooks,21.0,7.74257254264484
2022-11-14,Giannis Antetokounmpo,rebounds,MockBooks,9.0,5.3417657609335
2022-11-14,Jayson Tatum,assists,MockBooks,10.0,10.003313256302327
2022-11-14,Jayson Tatum,points,MockBooks,27.5,25.145971524629413
2022-11-14,Jayson Tatum,rebounds,MockBooks,4.5,14.227011229729793
2022-11-14,Joel Embiid,assists,MockBooks,6.5,3.7031408540963047
2022-11-14,Joel Embiid,points,MockBooks,26.0,12.71310509116255
2022-11-14,Joel Embiid,rebounds,MockBooks,10.0,7.898181962690421
2022-11-14,Kawhi Leonard,assists,MockBooks,7.0,8.15777448535943
2022-11-14,Kawhi Leonard,points,MockBooks,21.0,13.635000844896206
2022-11-14,Kawhi Leonard,rebounds,MockBooks,13.5,16.470184097919727
2022-11-14,Kevin Durant,assists,MockBooks,5.0,8.01316831988058
2022-11-14,Kevin Durant,points,MockBooks,23.5,28.20860661876804
2022-11-14,Kevin Durant,rebounds,MockBooks,7.0,8.176313721453086
2022-11-14,Kyrie Irving,assists,MockBooks,9.5,9.041385553712844
2022-11-14,Kyrie Irving,points,MockBooks,24.5,5.268786472981862
2022-11-14,Kyrie Irving,rebounds,MockBooks,10.5,13.567062853999776
2022-11-14,LeBron James,assists,MockBooks,7.0,7.186330523997279
2022-11-14,LeBron James,points,MockBooks,22.5,12.811755377794002
2022-11-14,LeBron James,rebounds,MockBooks,5.5,3.728779227372339
2022-11-14,Luka Doncic,assists,MockBooks,5.5,6.22549724271287
2022-11-14,Luka Doncic,points,MockBooks,23.0,29.083924487236644
2022-11-14,Luka Doncic,rebounds,MockBooks,5.5,6.778419262425759
2022-11-14,Nikola Jokic,assists,MockBooks,9.0,7.665785721021477
2022-11-14,Nikola Jokic,points,MockBooks,26.5,25.555082034450614
2022-11-14,Nikola Jokic,rebounds,MockBooks,6.5,3.764858306046103
2022-11-14,Shai Gilgeous-Alexander,assists,MockBooks,4.5,1.0786407743335293
2022-11-14,Shai Gilgeous-Alexander,points,MockBooks,19.0,4.612188552596546
2022-11-14,Shai Gilgeous-Alexander,rebounds,MockBooks,12.5,13.69964916467764
2022-11-14,Stephen Curry,assists,MockBooks,7.0,8.890924601070266
2022-11-14,Stephen Curry,points,MockBooks,32.0,27.068312290938067
2022-11-14,Stephen Curry,rebounds,MockBooks,6.0,8.16913211857165
2022-11-15,Damian Lillard,assists,MockBooks,9.5,7.040230885352552
2022-11-15,Damian Lillard,points,MockBooks,26.0,26.85624714349089
2022-11-15,Damian Lillard,rebounds,MockBooks,6.5,8.688929182331808
2022-11-15,Devin Booker,assists,MockBooks,8.5,10.89571956622406
2022-11-15,Devin Booker,points,MockBooks,20.0,11.786613296160493
2022-11-15,Devin Booker,rebounds,MockBooks,10.5,9.200456517036116
2022-11-15,Jayson Tatum,assists,MockBooks,10.0,11.017078273646906
2022-11-15,Jayson Tatum,points,MockBooks,28.5,16.57614626358702
2022-11-15,Jayson Tatum,rebounds,MockBooks,5.5,6.297597614765362
2022-11-15,Joel Embiid,assists,MockBooks,5.0,3.2112442867051314
2022-11-15,Joel Embiid,points,MockBooks,22.0,22.372898116741254
2022-11-15,Joel Embiid,rebounds,MockBooks,10.5,8.589844040355132
2022-11-15,Kawhi Leonard,assists,MockBooks,6.0,6.4963435836348875
2022-11-15,Kawhi Leonard,points,MockBooks,22.5,27.932031112138397
2022-11-15,Kawhi Leonard,rebounds,MockBooks,12.5,12.326983722089201
2022-11-15,Kevin Durant,assists,MockBooks,5.5,7.580855306390376
2022-11-15,Kevin Durant,points,MockBooks,21.5,18.64923487238402
2022-11-15,Kevin Durant,rebounds,MockBooks,8.0,5.164860865976632
2022-11-15,LeBron James,assists,MockBooks,8.0,7.756521646125074
2022-11-15,LeBron James,points,MockBooks,19.5,22.031012734846772
2022-11-15,LeBron James,rebounds,MockBooks,5.0,7.998384573724735
2022-11-15,Luka Doncic,assists,MockBooks,5.5,7.1924318309245034
2022-11-15,Luka Doncic,points,MockBooks,25.0,21.399756855484476
2022-11-15,Luka Doncic,rebounds,MockBooks,3.0,7.634937810756037
2022-11-15,Shai Gilgeous-Alexander,assists,MockBooks,5.0,6.153538573533777
2022-11-15,Shai Gilgeous-Alexander,points,MockBooks,21.0,24.14448841016251
2022-11-15,Shai Gilgeous-Alexander,rebounds,MockBooks,11.0,8.472325474013068
2022-11-16,Anthony Davis,assists,MockBooks,7.5,8.024183974362243
2022-11-16,Anthony Davis,points,MockBooks,26.5,28.607428394061124
2022-11-16,Anthony Davis,rebounds,MockBooks,6.5,9.69765104409916
2022-11-16,Devin Booker,assists,MockBooks,7.5,8.758096680914703
2022-11-16,Devin Booker,points,MockBooks,27.0,27.793231927367614
2022-11-16,Devin Booker,rebounds,MockBooks,11.0,12.685131467934312
2022-11-16,Joel Embiid,assists,MockBooks,6.5,9.693572042982169
2022-11-16,Joel Embiid,points,MockBooks,20.5,31.515251475435743
2022-11-16,Joel Embiid,rebounds,MockBooks,11.0,1.5568423978158012
2022-11-16,Kyrie Irving,assists,MockBooks,10.0,7.988068371391913
2022-11-16,Kyrie Irving,points,MockBooks,17.5,14.134132822402494
2022-11-16,Kyrie Irving,rebounds,MockBooks,9.5,6.361279656381975
2022-11-16,Luka Doncic,assists,MockBooks,6.5,9.109550229849951
2022-11-16,Luka Doncic,points,MockBooks,21.5,24.16138063399833
2022-11-16,Luka Doncic,rebounds,MockBooks,5.5,0.0
2022-11-16,Nikola Jokic,assists,MockBooks,9.0,9.826546213520992
2022-11-16,Nikola Jokic,points,MockBooks,26.0,27.288884550215723
2022-11-16,Nikola Jokic,rebounds,MockBooks,6.0,8.746362752314958
2022-11-16,Shai Gilgeous-Alexander,assists,MockBooks,3.5,6.2152604221336585
2022-11-16,Shai Gilgeous-Alexander,points,MockBooks,20.0,19.79515607858371
2022-11-16,Shai Gilgeous-Alexander,rebounds,MockBooks,10.5,9.413086110143173
2022-11-16,Stephen Curry,assists,MockBooks,8.0,5.092488758837925
2022-11-16,Stephen Curry,points,MockBooks,28.0,24.452809880406335
2022-11-16,Stephen Curry,rebounds,MockBooks,6.5,4.914108580944156
2022-11-17,Devin Booker,assists,MockBooks,9.5,4.937635546354527
2022-11-17,Devin Booker,points,MockBooks,21.5,27.666643206895948
2022-11-17,Devin Booker,rebounds,MockBooks,10.5,13.51932541812165
2022-11-17,Jayson Tatum,assists,MockBooks,10.0,9.370283999707388
2022-11-17,Jayson Tatum,points,MockBooks,30.5,31.632461163936583
2022-11-17,Jayson Tatum,rebounds,MockBooks,6.0,5.87564236163569
2022-11-17,Joel Embiid,assists,MockBooks,6.0,6.980747377808145
2022-11-17,Joel Embiid,points,MockBooks,24.5,23.486095257276116
2022-11-17,Joel Embiid,rebounds,MockBooks,12.0,7.072940419351743
2022-11-17,Kawhi Leonard,assists,MockBooks,6.5,5.2023617264720565
2022-11-17,Kawhi Leonard,points,MockBooks,22.0,15.394826475403326
2022-11-17,Kawhi Leonard,rebounds,MockBooks,12.0,10.2867836722175
2022-11-17,Kevin Durant,assists,MockBooks,5.0,3.653912954364283
2022-11-17,Kevin Durant,points,MockBooks,27.0,30.27156018717876
2022-11-17,Kevin Durant,rebounds,MockBooks,7.5,7.31098531263084
2022-11-17,Kyrie Irving,assists,MockBooks,9.0,9.130469605917574
2022-11-17,Kyrie Irving,points,MockBooks,17.5,2.708829804082171
2022-11-17,Kyrie Irving,rebounds,MockBooks,11.0,17.636738691640367
2022-11-17,Luka Doncic,assists,MockBooks,7.0,2.5791501574317817
2022-11-17,Luka Doncic,points,MockBooks,20.5,24.82766369418566
2022-11-17,Luka Doncic,rebounds,MockBooks,7.0,3.2452784000893686
2022-11-17,Nikola Jokic,assists,MockBooks,8.0,10.405901948807273
2022-11-17,Nikola Jokic,points,MockBooks,29.0,22.994026122066096
2022-11-17,Nikola Jokic,rebounds,MockBooks,6.5,7.173903159618002
2022-11-17,Shai Gilgeous-Alexander,assists,MockBooks,3.5,3.581014972114525
2022-11-17,Shai Gilgeous-Alexander,points,MockBooks,17.5,20.03942874144885
2022-11-17,Shai Gilgeous-Alexander,rebounds,MockBooks,10.0,12.619243295942304
2022-11-17,Stephen Curry,assists,MockBooks,7.0,5.878188095675149
2022-11-17,Stephen Curry,points,MockBooks,24.0,19.957959770139432
2022-11-17,Stephen Curry,rebounds,MockBooks,5.0,4.834763226273182
2022-11-18,Anthony Davis,assists,MockBooks,6.5,7.3075549699976845
2022-11-18,Anthony Davis,points,MockBooks,28.5,17.760725791110886
2022-11-18,Anthony Davis,rebounds,MockBooks,6.0,13.349212124047787
2022-11-18,Devin Booker,assists,MockBooks,8.5,7.936930684042128
2022-11-18,Devin Booker,points,MockBooks,21.5,24.0628269152327
2022-11-18,Devin Booker,rebounds,MockBooks,12.0,13.52646727429847
2022-11-18,Giannis Antetokounmpo,assists,MockBooks,9.0,11.737416318767714
2022-11-18,Giannis Antetokounmpo,points,MockBooks,18.5,12.057382813864084
2022-11-18,Giannis Antetokounmpo,rebounds,MockBooks,8.0,7.434405697181108
2022-11-18,Jayson Tatum,assists,MockBooks,9.0,13.87983437703275
2022-11-18,Jayson Tatum,points,MockBooks,28.0,30.493157502467945
2022-11-18,Jayson Tatum,rebounds,MockBooks,7.0,4.36952046154576
2022-11-18,Joel Embiid,assists,MockBooks,5.5,1.173141521409888
2022-11-18,Joel Embiid,points,MockBooks,23.5,21.432214760874775
2022-11-18,Joel Embiid,rebounds,MockBooks,13.0,8.109950160388209
2022-11-18,Kawhi Leonard,assists,MockBooks,7.0,5.489535681010883
2022-11-18,Kawhi Leonard,points,MockBooks,24.0,7.527379415313497
2022-11-18,Kawhi Leonard,rebounds,MockBooks,11.0,7.000767642114017
2022-11-18,Kevin Durant,assists,MockBooks,6.5,4.747063488544139
2022-11-18,Kevin Durant,points,MockBooks,24.5,36.62081259500957
2022-11-18,Kevin Durant,rebounds,MockBooks,6.5,6.474895434742044
2022-11-18,Kyrie Irving,assists,MockBooks,8.5,5.176360609062272
2022-11-18,Kyrie Irving,points,MockBooks,18.5,19.122881743076483
2022-11-18,Kyrie Irving,rebounds,MockBooks,12.0,9.729285662897205
2022-11-18,LeBron James,assists,MockBooks,8.0,7.658906291199157
2022-11-18,LeBron James,points,MockBooks,20.0,22.99857322181615
2022-11-18,LeBron James,rebounds,MockBooks,8.0,5.564567269800842
2022-11-18,Luka Doncic,assists,MockBooks,4.5,9.504031606021035
2022-11-18,Luka Doncic,points,MockBooks,23.0,15.90045879597837
2022-11-18,Luka Doncic,rebounds,MockBooks,7.0,7.348932889403807
2022-11-18,Shai Gilgeous-Alexander,assists,MockBooks,4.0,4.564416863555863
2022-11-18,Shai Gilgeous-Alexander,points,MockBooks,23.0,20.405051460646444
2022-11-18,Shai Gilgeous-Alexander,rebounds,MockBooks,9.0,6.679449032720223
2022-11-18,Stephen Curry,assists,MockBooks,7.0,9.616874881266181
2022-11-18,Stephen Curry,points,MockBooks,26.0,23.755943599678652
2022-11-18,Stephen Curry,rebounds,MockBooks,7.0,5.784314197426989
2022-11-19,Anthony Davis,assists,MockBooks,8.0,5.209856955168131
2022-11-19,Anthony Davis,points,MockBooks,26.0,25.199430990286036
2022-11-19,Anthony Davis,rebounds,MockBooks,7.0,9.508859168687039
2022-11-19,Damian Lillard,assists,MockBooks,9.5,5.841441443878777
2022-11-19,Damian Lillard,points,MockBooks,30.0,26.20320495990107
2022-11-19,Damian Lillard,rebounds,MockBooks,5.5,0.9630639522190902
2022-11-19,Devin Booker,assists,MockBooks,8.5,14.071336934310978
2022-11-19,Devin Booker,points,MockBooks,22.0,18.611719595817327
2022-11-19,Devin Booker,rebounds,MockBooks,11.5,10.197724358276224
2022-11-19,Jayson Tatum,assists,MockBooks,8.5,9.40464677215698
2022-11-19,Jayson Tatum,points,MockBooks,30.0,16.11721135903872
2022-11-19,Jayson Tatum,rebounds,MockBooks,7.0,2.6604654008363458
2022-11-19,Joel Embiid,assists,MockBooks,5.5,0.7458251291887432
2022-11-19,Joel Embiid,points,MockBooks,21.0,30.765993051336764
2022-11-19,Joel Embiid,rebounds,MockBooks,12.0,12.656027181629625
2022-11-19,Kawhi Leonard,assists,MockBooks,7.0,7.654493111091312
2022-11-19,Kawhi Leonard,points,MockBooks,20.0,26.119875223874338
2022-11-19,Kawhi Leonard,rebounds,MockBooks,11.5,3.45999752958305
2022-11-19,Kevin Durant,assists,MockBooks,5.5,8.908332764290071
2022-11-19,Kevin Durant,points,MockBooks,22.0,28.797722932520827
2022-11-19,Kevin Durant,rebounds,MockBooks,7.5,4.175703409292501
2022-11-19,Kyrie Irving,assists,MockBooks,10.0,8.705819578310978
2022-11-19,Kyrie Irving,points,MockBooks,18.5,27.786107206665775
2022-11-19,Kyrie Irving,rebounds,MockBooks,9.0,7.702540281832235
2022-11-19,Luka Doncic,assists,MockBooks,5.0,7.758512545408625
2022-11-19,Luka Doncic,points,MockBooks,22.5,20.690858354461636
2022-11-19,Luka Doncic,rebounds,MockBooks,6.5,2.103044442004299
2022-11-19,Nikola Jokic,assists,MockBooks,9.5,7.1388095242987575
2022-11-19,Nikola Jokic,points,MockBooks,24.5,34.231134603285994
2022-11-19,Nikola Jokic,rebounds,MockBooks,7.5,0.5940490117291928
2022-11-19,Shai Gilgeous-Alexander,assists,MockBooks,3.0,9.093616221753285
2022-11-19,Shai Gilgeous-Alexander,points,MockBooks,21.0,17.351695811513842
2022-11-19,Shai Gilgeous-Alexander,rebounds,MockBooks,11.0,10.714453619027628
2022-11-19,Stephen Curry,assists,MockBooks,7.0,5.459268391889397
2022-11-19,Stephen Curry,points,MockBooks,28.5,25.596009680894653
2022-11-19,Stephen Curry,rebounds,MockBooks,6.0,7.529403225362942
2022-11-20,Anthony Davis,assists,MockBooks,8.0,1.4499322512935846
2022-11-20,Anthony Davis,points,MockBooks,28.0,31.54244242362858
2022-11-20,Anthony Davis,rebounds,MockBooks,6.5,8.752339798165627
2022-11-20,Damian Lillard,assists,MockBooks,10.0,10.018420607133285
2022-11-20,Damian Lillard,points,MockBooks,25.5,27.480408537556418
2022-11-20,Damian Lillard,rebounds,MockBooks,6.0,2.825257802704071
2022-11-20,Devin Booker,assists,MockBooks,8.5,6.0927802710464025
2022-11-20,Devin Booker,points,MockBooks,25.0,24.178609679285653
2022-11-20,Devin Booker,rebounds,MockBooks,12.0,11.49109550991087
2022-11-20,Giannis Antetokounmpo,assists,MockBooks,8.0,4.7386224645562685
2022-11-20,Giannis Antetokounmpo,points,MockBooks,21.5,23.791597950294232
2022-11-20,Giannis Antetokounmpo,rebounds,MockBooks,8.5,7.678093995160372
